Transaction_ID,Application_ID,Transaction_Date,Account_Type,Transaction_Type,Description,Amount,Debit_Credit,Category,Counterparty_Type,Balance,GST_Related,EMI_Related,Salary_or_Business_Income,Recurring,Anomaly_Flag,Round_Trip_Flag,Bounce_Flag
TXN000825,APP00036,2024-02-01,Current,NEFT,Transfer,49556,Credit,Rent,Vendor,513586,No,No,No,No,No,No,No
TXN000826,APP00006,2024-02-01,Current,NEFT,Transfer,45545,Credit,Rent,Vendor,559131,No,No,No,No,No,No,No
TXN000827,APP00022,2024-02-01,Current,NEFT,Transfer,21125,Credit,Utilities,Vendor,580256,No,No,No,No,No,No,No
TXN000828,APP00008,2024-02-01,Current,NEFT,Transfer,39375,Credit,EMI,Vendor,619631,No,Yes,No,No,No,No,No
TXN000829,APP00013,2024-02-01,Current,NEFT,Transfer,42575,Debit,EMI,Vendor,577056,No,Yes,No,No,No,No,No
TXN000830,APP00020,2024-02-01,Current,NEFT,Transfer,45610,Credit,Salary,Vendor,622666,No,No,Yes,No,No,No,No
TXN000831,APP00022,2024-02-01,Current,NEFT,Transfer,10881,Debit,Vendor Payment,Vendor,611785,No,No,No,No,No,No,No
TXN000832,APP00021,2024-02-01,Current,NEFT,Transfer,38316,Credit,Vendor Payment,Vendor,650101,No,No,No,Yes,No,No,No
TXN000833,APP00022,2024-02-01,Current,NEFT,Transfer,12819,Debit,EMI,Vendor,637282,No,Yes,No,No,No,No,No
TXN000834,APP00004,2024-02-01,Current,NEFT,Transfer,12588,Credit,Rent,Vendor,649870,No,No,No,No,No,No,No
TXN000835,APP00050,2024-02-01,Current,NEFT,Transfer,18925,Debit,Utilities,Vendor,630945,No,No,No,No,No,No,No
TXN000836,APP00049,2024-02-01,Current,NEFT,Transfer,11383,Credit,Utilities,Vendor,642328,No,No,No,No,No,No,No
TXN000837,APP00028,2024-02-01,Current,NEFT,Transfer,9480,Credit,Rent,Vendor,651808,No,No,No,No,No,No,No
TXN000838,APP00003,2024-02-01,Current,NEFT,Transfer,32286,Credit,Business Revenue,Vendor,684094,No,No,Yes,No,No,No,No
TXN000839,APP00021,2024-02-01,Current,NEFT,Transfer,48884,Credit,Business Revenue,Vendor,732978,No,No,Yes,No,No,No,No
TXN000840,APP00047,2024-02-01,Current,NEFT,Transfer,2174,Debit,Rent,Vendor,730804,No,No,No,No,No,No,No
TXN000841,APP00009,2024-02-01,Current,NEFT,Transfer,46450,Credit,GST,Vendor,777254,Yes,No,No,No,No,No,No
TXN000842,APP00003,2024-02-01,Current,NEFT,Transfer,21061,Debit,Business Revenue,Vendor,756193,No,No,Yes,No,No,No,No
TXN000843,APP00034,2024-02-01,Current,NEFT,Transfer,20059,Credit,Rent,Vendor,776252,No,No,No,No,No,No,No
TXN000844,APP00009,2024-02-01,Current,NEFT,Transfer,23140,Credit,Rent,Vendor,799392,No,No,No,No,No,No,No
TXN000845,APP00013,2024-02-01,Current,NEFT,Transfer,33124,Credit,Utilities,Vendor,832516,No,No,No,No,No,No,No
TXN000846,APP00015,2024-02-01,Current,NEFT,Transfer,27436,Debit,Vendor Payment,Vendor,805080,No,No,No,No,No,No,No
TXN000847,APP00002,2024-02-01,Current,NEFT,Transfer,9598,Debit,Rent,Vendor,795482,No,No,No,No,No,No,No
TXN000848,APP00046,2024-02-01,Current,NEFT,Transfer,12074,Debit,GST,Vendor,783408,Yes,No,No,No,No,No,No
TXN000849,APP00017,2024-02-01,Current,NEFT,Transfer,3448,Credit,Rent,Vendor,786856,No,No,No,No,No,No,No
TXN000850,APP00004,2024-02-01,Current,NEFT,Transfer,41837,Debit,Salary,Vendor,745019,No,No,Yes,No,No,No,No
TXN000851,APP00045,2024-02-01,Current,NEFT,Transfer,43832,Debit,Business Revenue,Vendor,701187,No,No,Yes,No,No,No,No
TXN000852,APP00036,2024-02-01,Current,NEFT,Transfer,30118,Credit,Business Revenue,Vendor,731305,No,No,Yes,No,No,No,No
TXN000853,APP00045,2024-02-01,Current,NEFT,Transfer,46997,Debit,Vendor Payment,Vendor,684308,No,No,No,No,No,No,No
TXN000854,APP00034,2024-02-01,Current,NEFT,Transfer,28582,Debit,Rent,Vendor,655726,No,No,No,No,No,No,No
TXN000855,APP00007,2024-02-01,Current,NEFT,Transfer,40690,Debit,EMI,Vendor,615036,No,Yes,No,No,No,No,No
TXN000856,APP00008,2024-02-01,Current,NEFT,Transfer,41481,Debit,GST,Vendor,573555,Yes,No,No,No,No,No,No
TXN000857,APP00013,2024-02-01,Current,NEFT,Transfer,33619,Debit,Salary,Vendor,539936,No,No,Yes,No,No,No,No
TXN000858,APP00046,2024-02-01,Current,NEFT,Transfer,35284,Debit,GST,Vendor,504652,Yes,No,No,No,No,No,No
TXN000859,APP00032,2024-02-01,Current,NEFT,Transfer,11510,Debit,Salary,Vendor,493142,No,No,Yes,Yes,No,No,No
TXN000860,APP00016,2024-02-01,Current,NEFT,Transfer,46102,Credit,GST,Vendor,539244,Yes,No,No,No,No,No,No
TXN000861,APP00006,2024-02-01,Current,NEFT,Transfer,8237,Credit,Vendor Payment,Vendor,547481,No,No,No,No,No,No,No
TXN000862,APP00042,2024-02-01,Current,NEFT,Transfer,5918,Debit,GST,Vendor,541563,Yes,No,No,No,No,No,No
TXN000863,APP00004,2024-02-01,Current,NEFT,Transfer,20400,Credit,EMI,Vendor,561963,No,Yes,No,No,No,No,No
TXN000864,APP00019,2024-02-01,Current,NEFT,Transfer,12449,Debit,Utilities,Vendor,549514,No,No,No,No,No,No,No
TXN000865,APP00048,2024-02-01,Current,NEFT,Transfer,45352,Credit,EMI,Vendor,594866,No,Yes,No,No,No,No,No
TXN000866,APP00009,2024-02-01,Current,NEFT,Transfer,4007,Debit,Utilities,Vendor,590859,No,No,No,No,No,No,No
TXN000867,APP00029,2024-02-01,Current,NEFT,Transfer,12174,Credit,GST,Vendor,603033,Yes,No,No,Yes,No,No,No
TXN000868,APP00022,2024-02-01,Current,NEFT,Transfer,18583,Debit,GST,Vendor,584450,Yes,No,No,No,No,No,No
TXN000869,APP00018,2024-02-01,Current,NEFT,Transfer,27265,Credit,EMI,Vendor,611715,No,Yes,No,Yes,No,No,No
TXN000870,APP00027,2024-02-01,Current,NEFT,Transfer,46213,Credit,Utilities,Vendor,657928,No,No,No,No,No,No,No
TXN000871,APP00047,2024-02-01,Current,NEFT,Transfer,8409,Debit,Rent,Vendor,649519,No,No,No,No,No,No,No
TXN000872,APP00038,2024-02-01,Current,NEFT,Transfer,11446,Debit,EMI,Vendor,638073,No,Yes,No,No,No,No,No
TXN000873,APP00040,2024-02-01,Current,NEFT,Transfer,38286,Credit,Vendor Payment,Vendor,676359,No,No,No,No,No,No,No
TXN000874,APP00044,2024-02-01,Current,NEFT,Transfer,24501,Debit,Utilities,Vendor,651858,No,No,No,Yes,No,No,No
TXN000875,APP00032,2024-02-01,Current,NEFT,Transfer,48662,Debit,EMI,Vendor,603196,No,Yes,No,No,No,No,No
TXN000876,APP00042,2024-02-01,Current,NEFT,Transfer,4012,Debit,GST,Vendor,599184,Yes,No,No,No,No,No,No
TXN000877,APP00022,2024-02-01,Current,NEFT,Transfer,47174,Debit,Rent,Vendor,552010,No,No,No,No,No,No,No
TXN000878,APP00043,2024-02-01,Current,NEFT,Transfer,41516,Debit,EMI,Vendor,510494,No,Yes,No,No,No,No,No
TXN000879,APP00044,2024-02-01,Current,NEFT,Transfer,32583,Credit,Rent,Vendor,543077,No,No,No,No,No,No,No
TXN000880,APP00042,2024-02-01,Current,NEFT,Transfer,10742,Debit,Business Revenue,Vendor,532335,No,No,Yes,Yes,No,No,No
TXN000881,APP00032,2024-02-01,Current,NEFT,Transfer,34132,Credit,Utilities,Vendor,566467,No,No,No,Yes,No,No,No
TXN000882,APP00016,2024-02-01,Current,NEFT,Transfer,5906,Credit,GST,Vendor,572373,Yes,No,No,No,No,No,No
TXN000883,APP00015,2024-02-01,Current,NEFT,Transfer,19229,Debit,Salary,Vendor,553144,No,No,Yes,No,No,No,No
TXN000884,APP00016,2024-02-01,Current,NEFT,Transfer,25814,Credit,Utilities,Vendor,578958,No,No,No,No,No,No,No
TXN000885,APP00032,2024-02-01,Current,NEFT,Transfer,30110,Credit,Business Revenue,Vendor,609068,No,No,Yes,No,No,No,No
TXN000886,APP00042,2024-02-01,Current,NEFT,Transfer,8779,Credit,Rent,Vendor,617847,No,No,No,No,No,No,No
TXN000887,APP00036,2024-02-01,Current,NEFT,Transfer,27439,Credit,Business Revenue,Vendor,645286,No,No,Yes,No,No,No,No
TXN000888,APP00036,2024-02-01,Current,NEFT,Transfer,6956,Credit,Salary,Vendor,652242,No,No,Yes,No,No,No,No
TXN000889,APP00024,2024-02-01,Current,NEFT,Transfer,45005,Credit,GST,Vendor,697247,Yes,No,No,Yes,No,No,No
TXN000890,APP00050,2024-02-01,Current,NEFT,Transfer,30783,Credit,Salary,Vendor,728030,No,No,Yes,No,No,No,No
TXN000891,APP00029,2024-02-01,Current,NEFT,Transfer,32007,Credit,Rent,Vendor,760037,No,No,No,No,No,No,No
TXN000892,APP00022,2024-02-01,Current,NEFT,Transfer,44182,Debit,Business Revenue,Vendor,715855,No,No,Yes,No,No,No,No
TXN000893,APP00034,2024-02-01,Current,NEFT,Transfer,42527,Credit,Salary,Vendor,758382,No,No,Yes,No,No,No,No
TXN000894,APP00032,2024-02-01,Current,NEFT,Transfer,7967,Debit,Vendor Payment,Vendor,750415,No,No,No,No,No,No,No
TXN000895,APP00017,2024-02-01,Current,NEFT,Transfer,47979,Credit,Business Revenue,Vendor,798394,No,No,Yes,No,No,No,No
TXN000896,APP00013,2024-02-01,Current,NEFT,Transfer,26748,Debit,EMI,Vendor,771646,No,Yes,No,No,No,No,No
TXN000897,APP00041,2024-02-01,Current,NEFT,Transfer,8062,Credit,Business Revenue,Vendor,779708,No,No,Yes,Yes,No,No,No
TXN000898,APP00029,2024-02-01,Current,NEFT,Transfer,39588,Debit,Utilities,Vendor,740120,No,No,No,No,No,No,No
TXN000899,APP00001,2024-02-01,Current,NEFT,Transfer,39621,Debit,EMI,Vendor,700499,No,Yes,No,No,No,No,No
TXN000900,APP00038,2024-02-01,Current,NEFT,Transfer,4183,Credit,Utilities,Vendor,704682,No,No,No,No,No,No,No
TXN000901,APP00038,2024-02-01,Current,NEFT,Transfer,34314,Debit,Rent,Vendor,670368,No,No,No,No,No,No,No
TXN000902,APP00043,2024-02-01,Current,NEFT,Transfer,9413,Debit,EMI,Vendor,660955,No,Yes,No,No,No,No,No
TXN000903,APP00039,2024-02-01,Current,NEFT,Transfer,22092,Credit,EMI,Vendor,683047,No,Yes,No,Yes,No,No,No
TXN000904,APP00022,2024-02-01,Current,NEFT,Transfer,17268,Credit,EMI,Vendor,700315,No,Yes,No,Yes,No,No,No
TXN000905,APP00027,2024-02-01,Current,NEFT,Transfer,30677,Debit,Vendor Payment,Vendor,669638,No,No,No,No,No,No,No
TXN000906,APP00045,2024-02-01,Current,NEFT,Transfer,34573,Credit,Utilities,Vendor,704211,No,No,No,No,No,No,No
TXN000907,APP00014,2024-02-01,Current,NEFT,Transfer,21572,Debit,Vendor Payment,Vendor,682639,No,No,No,No,No,No,No
TXN000908,APP00009,2024-02-01,Current,NEFT,Transfer,20043,Credit,Rent,Vendor,702682,No,No,No,Yes,No,No,No
TXN000909,APP00035,2024-02-01,Current,NEFT,Transfer,43604,Debit,Salary,Vendor,659078,No,No,Yes,No,No,No,No
TXN000910,APP00023,2024-02-01,Current,NEFT,Transfer,22127,Debit,Utilities,Vendor,636951,No,No,No,No,No,No,No
TXN000911,APP00048,2024-02-01,Current,NEFT,Transfer,39194,Credit,Rent,Vendor,676145,No,No,No,Yes,No,No,No
TXN000912,APP00028,2024-02-01,Current,NEFT,Transfer,35989,Credit,Utilities,Vendor,712134,No,No,No,Yes,No,No,No
TXN000913,APP00025,2024-02-01,Current,NEFT,Transfer,35257,Debit,Business Revenue,Vendor,676877,No,No,Yes,No,No,No,No
TXN000914,APP00018,2024-02-01,Current,NEFT,Transfer,44925,Debit,Vendor Payment,Vendor,631952,No,No,No,No,No,No,No
TXN000915,APP00017,2024-02-01,Current,NEFT,Transfer,11547,Credit,Rent,Vendor,643499,No,No,No,No,No,No,No
TXN000916,APP00049,2024-02-01,Current,NEFT,Transfer,5065,Credit,Vendor Payment,Vendor,648564,No,No,No,No,No,No,No
TXN000917,APP00040,2024-02-01,Current,NEFT,Transfer,24506,Credit,Business Revenue,Vendor,673070,No,No,Yes,Yes,No,No,No
TXN000918,APP00042,2024-02-01,Current,NEFT,Transfer,49463,Debit,Rent,Vendor,623607,No,No,No,No,No,No,No
TXN000919,APP00043,2024-02-01,Current,NEFT,Transfer,46621,Credit,Rent,Vendor,670228,No,No,No,No,No,No,No
TXN000920,APP00004,2024-02-01,Current,NEFT,Transfer,28300,Credit,Salary,Vendor,698528,No,No,Yes,No,No,No,No
TXN000921,APP00050,2024-02-01,Current,NEFT,Transfer,17471,Debit,Salary,Vendor,681057,No,No,Yes,Yes,No,No,No
TXN000922,APP00046,2024-02-01,Current,NEFT,Transfer,30036,Debit,Rent,Vendor,651021,No,No,No,No,No,No,No
TXN000923,APP00047,2024-02-01,Current,NEFT,Transfer,25100,Debit,Utilities,Vendor,625921,No,No,No,Yes,No,No,No
TXN000924,APP00044,2024-02-01,Current,NEFT,Transfer,20279,Credit,Vendor Payment,Vendor,646200,No,No,No,No,No,No,No
TXN000925,APP00003,2024-02-01,Current,NEFT,Transfer,12389,Debit,EMI,Vendor,633811,No,Yes,No,No,No,No,No
TXN000926,APP00011,2024-02-01,Current,NEFT,Transfer,37477,Credit,Vendor Payment,Vendor,671288,No,No,No,No,No,No,No
TXN000927,APP00030,2024-02-01,Current,NEFT,Transfer,17712,Debit,GST,Vendor,653576,Yes,No,No,No,No,No,No
TXN000928,APP00021,2024-02-01,Current,NEFT,Transfer,11145,Debit,Vendor Payment,Vendor,642431,No,No,No,No,No,No,No
TXN000929,APP00037,2024-02-01,Current,NEFT,Transfer,41984,Credit,EMI,Vendor,684415,No,Yes,No,No,No,No,No
TXN000930,APP00015,2024-02-01,Current,NEFT,Transfer,5776,Credit,Salary,Vendor,690191,No,No,Yes,Yes,No,No,No
TXN000931,APP00033,2024-02-01,Current,NEFT,Transfer,35118,Debit,Utilities,Vendor,655073,No,No,No,No,No,No,No
TXN000932,APP00023,2024-02-01,Current,NEFT,Transfer,36591,Credit,Business Revenue,Vendor,691664,No,No,Yes,No,No,No,No
TXN000933,APP00024,2024-02-01,Current,NEFT,Transfer,14982,Credit,GST,Vendor,706646,Yes,No,No,No,No,No,No
TXN000934,APP00049,2024-02-01,Current,NEFT,Transfer,41519,Credit,Salary,Vendor,748165,No,No,Yes,Yes,No,No,No
TXN000935,APP00023,2024-02-01,Current,NEFT,Transfer,1576,Debit,Rent,Vendor,746589,No,No,No,No,No,No,No
TXN000936,APP00044,2024-02-01,Current,NEFT,Transfer,43091,Debit,Business Revenue,Vendor,703498,No,No,Yes,Yes,No,No,No
TXN000937,APP00017,2024-02-01,Current,NEFT,Transfer,25993,Debit,EMI,Vendor,677505,No,Yes,No,No,No,No,No
TXN000938,APP00050,2024-02-01,Current,NEFT,Transfer,19535,Debit,Salary,Vendor,657970,No,No,Yes,No,No,No,No
TXN000939,APP00003,2024-02-01,Current,NEFT,Transfer,34340,Credit,EMI,Vendor,692310,No,Yes,No,No,No,No,No
TXN000940,APP00033,2024-02-01,Current,NEFT,Transfer,43698,Debit,GST,Vendor,648612,Yes,No,No,No,No,No,No
TXN000941,APP00035,2024-02-01,Current,NEFT,Transfer,7288,Debit,Utilities,Vendor,641324,No,No,No,No,No,No,No
TXN000942,APP00043,2024-02-01,Current,NEFT,Transfer,42086,Debit,Vendor Payment,Vendor,599238,No,No,No,No,No,No,No
TXN000943,APP00007,2024-02-01,Current,NEFT,Transfer,14970,Credit,Utilities,Vendor,614208,No,No,No,No,No,No,No
TXN000944,APP00005,2024-02-01,Current,NEFT,Transfer,47054,Credit,Rent,Vendor,661262,No,No,No,No,No,No,No
TXN000945,APP00006,2024-02-01,Current,NEFT,Transfer,31095,Credit,Business Revenue,Vendor,692357,No,No,Yes,No,No,No,No
TXN000946,APP00005,2024-02-01,Current,NEFT,Transfer,12664,Credit,Salary,Vendor,705021,No,No,Yes,No,No,No,No
TXN000947,APP00025,2024-02-01,Current,NEFT,Transfer,15918,Credit,EMI,Vendor,720939,No,Yes,No,No,No,No,No
TXN000948,APP00002,2024-02-01,Current,NEFT,Transfer,27505,Credit,GST,Vendor,748444,Yes,No,No,No,No,No,No
TXN000949,APP00047,2024-02-01,Current,NEFT,Transfer,8753,Debit,Rent,Vendor,739691,No,No,No,No,No,No,No
TXN000950,APP00005,2024-02-01,Current,NEFT,Transfer,49886,Debit,Rent,Vendor,689805,No,No,No,No,No,No,No
TXN000951,APP00006,2024-02-01,Current,NEFT,Transfer,19994,Credit,Salary,Vendor,709799,No,No,Yes,No,No,No,No
TXN000952,APP00043,2024-02-01,Current,NEFT,Transfer,29683,Credit,EMI,Vendor,739482,No,Yes,No,No,No,No,No
TXN000953,APP00048,2024-02-01,Current,NEFT,Transfer,11244,Debit,Vendor Payment,Vendor,728238,No,No,No,No,No,No,No
TXN000954,APP00010,2024-02-01,Current,NEFT,Transfer,36764,Credit,Rent,Vendor,765002,No,No,No,No,No,No,No
TXN000955,APP00036,2024-02-01,Current,NEFT,Transfer,48797,Credit,Business Revenue,Vendor,813799,No,No,Yes,Yes,No,No,No
TXN000956,APP00039,2024-02-01,Current,NEFT,Transfer,3737,Debit,Salary,Vendor,810062,No,No,Yes,No,No,No,No
TXN000957,APP00014,2024-02-01,Current,NEFT,Transfer,36882,Debit,GST,Vendor,773180,Yes,No,No,No,No,No,No
TXN000958,APP00027,2024-02-01,Current,NEFT,Transfer,48575,Credit,Vendor Payment,Vendor,821755,No,No,No,Yes,No,No,No
TXN000959,APP00015,2024-02-01,Current,NEFT,Transfer,10335,Debit,Vendor Payment,Vendor,811420,No,No,No,No,No,No,No
TXN000960,APP00012,2024-02-01,Current,NEFT,Transfer,17563,Debit,Business Revenue,Vendor,793857,No,No,Yes,No,No,No,No
TXN000961,APP00049,2024-02-01,Current,NEFT,Transfer,38178,Debit,Utilities,Vendor,755679,No,No,No,Yes,No,No,No
TXN000962,APP00036,2024-02-01,Current,NEFT,Transfer,36969,Credit,Rent,Vendor,792648,No,No,No,No,No,No,No
TXN000963,APP00007,2024-02-01,Current,NEFT,Transfer,45019,Debit,GST,Vendor,747629,Yes,No,No,No,No,No,No
TXN000964,APP00043,2024-02-01,Current,NEFT,Transfer,22682,Credit,Vendor Payment,Vendor,770311,No,No,No,No,No,No,No
TXN000965,APP00005,2024-02-01,Current,NEFT,Transfer,7556,Credit,Salary,Vendor,777867,No,No,Yes,Yes,No,No,No
TXN000966,APP00022,2024-02-01,Current,NEFT,Transfer,21826,Credit,EMI,Vendor,799693,No,Yes,No,No,No,No,No
TXN000967,APP00037,2024-02-01,Current,NEFT,Transfer,21032,Debit,Salary,Vendor,778661,No,No,Yes,No,No,No,No
TXN000968,APP00001,2024-02-01,Current,NEFT,Transfer,21731,Credit,Vendor Payment,Vendor,800392,No,No,No,No,No,No,No
TXN000969,APP00024,2024-02-01,Current,NEFT,Transfer,15517,Credit,GST,Vendor,815909,Yes,No,No,No,No,No,No
TXN000970,APP00030,2024-02-01,Current,NEFT,Transfer,49036,Credit,EMI,Vendor,864945,No,Yes,No,No,No,No,No
TXN000971,APP00042,2024-02-01,Current,NEFT,Transfer,32914,Debit,Vendor Payment,Vendor,832031,No,No,No,No,No,No,No
TXN000972,APP00013,2024-02-01,Current,NEFT,Transfer,19390,Debit,Salary,Vendor,812641,No,No,Yes,No,No,No,No
TXN000973,APP00005,2024-02-01,Current,NEFT,Transfer,42066,Debit,Rent,Vendor,770575,No,No,No,Yes,No,No,No
TXN000974,APP00038,2024-02-01,Current,NEFT,Transfer,34238,Debit,Utilities,Vendor,736337,No,No,No,No,No,No,No
TXN000975,APP00036,2024-02-01,Current,NEFT,Transfer,39668,Debit,Business Revenue,Vendor,696669,No,No,Yes,No,No,No,No
TXN000976,APP00050,2024-02-01,Current,NEFT,Transfer,36368,Credit,Rent,Vendor,733037,No,No,No,No,No,No,No
TXN000977,APP00038,2024-02-01,Current,NEFT,Transfer,26722,Debit,Utilities,Vendor,706315,No,No,No,No,No,No,No
TXN000978,APP00033,2024-02-01,Current,NEFT,Transfer,20070,Debit,EMI,Vendor,686245,No,Yes,No,No,No,No,No
TXN000979,APP00001,2024-02-01,Current,NEFT,Transfer,27003,Credit,Salary,Vendor,713248,No,No,Yes,No,No,No,No
TXN000980,APP00033,2024-02-01,Current,NEFT,Transfer,41241,Debit,Utilities,Vendor,672007,No,No,No,No,No,No,No
TXN000981,APP00037,2024-02-01,Current,NEFT,Transfer,11434,Debit,Salary,Vendor,660573,No,No,Yes,No,No,No,No
TXN000982,APP00003,2024-02-01,Current,NEFT,Transfer,10581,Credit,GST,Vendor,671154,Yes,No,No,No,No,No,No
TXN000983,APP00017,2024-02-01,Current,NEFT,Transfer,32958,Debit,Business Revenue,Vendor,638196,No,No,Yes,No,No,No,No
TXN000984,APP00024,2024-02-01,Current,NEFT,Transfer,3805,Debit,Salary,Vendor,634391,No,No,Yes,No,No,No,No
TXN000985,APP00042,2024-02-01,Current,NEFT,Transfer,30795,Debit,Business Revenue,Vendor,603596,No,No,Yes,No,No,No,No
TXN000986,APP00048,2024-02-01,Current,NEFT,Transfer,47120,Credit,Utilities,Vendor,650716,No,No,No,No,No,No,No
TXN000987,APP00025,2024-02-01,Current,NEFT,Transfer,12393,Credit,Rent,Vendor,663109,No,No,No,No,No,No,No
TXN000988,APP00017,2024-02-01,Current,NEFT,Transfer,43817,Debit,Salary,Vendor,619292,No,No,Yes,No,No,No,No
TXN000989,APP00023,2024-02-01,Current,NEFT,Transfer,15607,Credit,GST,Vendor,634899,Yes,No,No,No,No,No,No
TXN000990,APP00009,2024-02-01,Current,NEFT,Transfer,32595,Debit,Salary,Vendor,602304,No,No,Yes,No,No,No,No
TXN000991,APP00042,2024-02-01,Current,NEFT,Transfer,16072,Debit,Salary,Vendor,586232,No,No,Yes,No,No,No,No
TXN000992,APP00024,2024-02-01,Current,NEFT,Transfer,10846,Debit,Vendor Payment,Vendor,575386,No,No,No,No,No,No,No
TXN000993,APP00022,2024-02-01,Current,NEFT,Transfer,8754,Debit,EMI,Vendor,566632,No,Yes,No,No,No,No,No
TXN000994,APP00014,2024-02-01,Current,NEFT,Transfer,32556,Credit,EMI,Vendor,599188,No,Yes,No,No,No,No,No
TXN000995,APP00016,2024-02-01,Current,NEFT,Transfer,43418,Credit,Business Revenue,Vendor,642606,No,No,Yes,No,No,No,No
TXN000996,APP00041,2024-02-01,Current,NEFT,Transfer,38584,Debit,Vendor Payment,Vendor,604022,No,No,No,No,No,No,No
TXN000997,APP00011,2024-02-01,Current,NEFT,Transfer,38504,Debit,Business Revenue,Vendor,565518,No,No,Yes,No,No,No,No
TXN000998,APP00037,2024-02-01,Current,NEFT,Transfer,12798,Credit,Salary,Vendor,578316,No,No,Yes,No,No,No,No
TXN000999,APP00014,2024-02-01,Current,NEFT,Transfer,48156,Credit,Business Revenue,Vendor,626472,No,No,Yes,No,Yes,No,No
TXN001000,APP00027,2024-02-01,Current,NEFT,Transfer,32566,Debit,Vendor Payment,Vendor,593906,No,No,No,No,No,No,No
